id,country,team,strategy 2,strategy 1,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
11,ГОНКОНГ: Премьер-лига,Гуанчжоу Фули U19 - Китчи,"{'ГУАНЧЖОУ ФУЛИ U19': 6, 'КИТЧИ': 7}","{'ГУАНЧЖОУ ФУЛИ U19': 1.3, 'КИТЧИ': 2.71}",16.03.2019 08:30,https://www.myscore.com.ua/match/CIlEiGSr/#match-summary
12,ГОНКОНГ: Премьер-лига,Саутерн Дистрикт - Dreams,"{'САУТЕРН ДИСТРИКТ': 6, 'DREAMS': 4}","{'САУТЕРН ДИСТРИКТ': 0.33, 'DREAMS': 0.5}",16.03.2019 08:30,https://www.myscore.com.ua/match/6ulIjzrk/#match-summary
13,ИТАЛИЯ: Серия В,Беневенто - Специя,"{'БЕНЕВЕНТО': 2, 'СПЕЦИЯ': 5}","{'БЕНЕВЕНТО': 0.75, 'СПЕЦИЯ': 3.0}",16.03.2019 16:00,https://www.myscore.com.ua/match/McXO1Rd8/#match-summary
14,ИТАЛИЯ: Серия C - Группа A,Каррарезе - Ареццо,"{'КАРРАРЕЗЕ': 6, 'АРЕЦЦО': 6}","{'КАРРАРЕЗЕ': 0.75, 'АРЕЦЦО': 0.46}",16.03.2019 15:30,https://www.myscore.com.ua/match/EToTQ2KI/#match-summary
15,КАТАР: Премьер-лига,Аль-Сайлия - Аль-Садд,"{'АЛЬ-САЙЛИЯ': 4, 'АЛЬ-САДД': 6}","{'АЛЬ-САЙЛИЯ': 0.83, 'АЛЬ-САДД': 3.25}",16.03.2019 16:00,https://www.myscore.com.ua/match/Ac6KLG7N/#match-summary
16,ЛАТВИЯ: Optibet Virsliga,Спартакс - RFS,"{'СПАРТАКС': 5, 'RFS': 4}","{'СПАРТАКС': 3.0, 'RFS': 3.06}",16.03.2019 15:00,https://www.myscore.com.ua/match/xld1sLoc/#match-summary
17,МИР: Клубные товарищеские матчи,Броммапойкарна (Шве) - Сириус (Шве),"{'БРОММАПОЙКАРНА': 6, 'СИРИУС': 6}","{'БРОММАПОЙКАРНА': 1.25, 'СИРИУС': 0.67}",16.03.2019 15:30,https://www.myscore.com.ua/match/SCi83LET/#match-summary
18,МИР: Клубные товарищеские матчи,ХИК (Фин) - КуПС (Фин),"{'ХИК': 7, 'КУПС': 5}","{'ХИК': 0.83, 'КУПС': 0.68}",16.03.2019 17:30,https://www.myscore.com.ua/match/hEcJOeLe/#match-summary
19,НИДЕРЛАНДЫ: Высшая лига,Херенвен - Графсхап,"{'ХЕРЕНВЕН': 8, 'ГРАФСХАП': 6}","{'ХЕРЕНВЕН': 1.3, 'ГРАФСХАП': 0.88}",16.03.2019 19:30,https://www.myscore.com.ua/match/KG9vTthq/#match-summary
20,НИДЕРЛАНДЫ: Высшая лига,Фейеноорд - Виллем II,"{'ФЕЙЕНООРД': 6, 'ВИЛЛЕМ II': 3}","{'ФЕЙЕНООРД': 0.38, 'ВИЛЛЕМ II': 1.67}",16.03.2019 20:45,https://www.myscore.com.ua/match/b78rS07k/#match-summary
21,НИДЕРЛАНДЫ: Второй дивизион,Йонг Спарта Роттердам - Козаккен Бойс,"{'ЙОНГ СПАРТА РОТТЕРДАМ': 4, 'КОЗАККЕН БОЙС': 3}","{'ЙОНГ СПАРТА РОТТЕРДАМ': 1.25, 'КОЗАККЕН БОЙС': 0.62}",16.03.2019 16:30,https://www.myscore.com.ua/match/Of5bDgxg/#match-summary
22,ПОЛЬША: Дивизион 2,РОВ Рыбник - Старгард-Щециньски,"{'РОВ РЫБНИК': 7, 'СТАРГАРД-ЩЕЦИНЬСКИ': 6}","{'РОВ РЫБНИК': 0.29, 'СТАРГАРД-ЩЕЦИНЬСКИ': 1.2}",16.03.2019 15:00,https://www.myscore.com.ua/match/jck3Aeu6/#match-summary
23,РОССИЯ: Молодежная Лига,Урал U21 - ЦСКА U21,"{'УРАЛ U21': 3, 'ЦСКА U21': 5}","{'УРАЛ U21': 5.5, 'ЦСКА U21': 1.17}",16.03.2019 07:00,https://www.myscore.com.ua/match/AJuKimRh/#match-summary
24,РОССИЯ: Молодежная Лига,Спартак Москва U21 - Зенит U21,"{'СПАРТАК МОСКВА U21': 5, 'ЗЕНИТ U21': 3}","{'СПАРТАК МОСКВА U21': 1.17, 'ЗЕНИТ U21': 0.7}",16.03.2019 11:00,https://www.myscore.com.ua/match/6oZSkRe5/#match-summary
25,САУДОВСКАЯ АРАВИЯ: Премьер-лига,Аль-Вехда - Аль-Наср Рияд,"{'АЛЬ-ВЕХДА': 3, 'АЛЬ-НАСР РИЯД': 6}","{'АЛЬ-ВЕХДА': 2.4, 'АЛЬ-НАСР РИЯД': 0.6}",16.03.2019 19:30,https://www.myscore.com.ua/match/Cb6FGtfN/#match-summary
26,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига,Ардс - Уорренпоинт,"{'АРДС': 6, 'УОРРЕНПОИНТ': 6}","{'АРДС': 1.17, 'УОРРЕНПОИНТ': 1.38}",16.03.2019 17:00,https://www.myscore.com.ua/match/b3rwTMLi/#match-summary
27,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига,Баллимина - Гленторан,"{'БАЛЛИМИНА': 7, 'ГЛЕНТОРАН': 5}","{'БАЛЛИМИНА': 0.5, 'ГЛЕНТОРАН': 0.62}",16.03.2019 17:00,https://www.myscore.com.ua/match/hvctStyb/#match-summary
28,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига,Гленавон - Данганнон,"{'ГЛЕНАВОН': 1, 'ДАНГАННОН': 5}","{'ГЛЕНАВОН': 0.14, 'ДАНГАННОН': 1.0}",16.03.2019 17:00,https://www.myscore.com.ua/match/EgokQK5A/#match-summary
29,СЕВЕРНАЯ ИРЛАНДИЯ: Чемпионшип - Группа вылета,Кнокбреда - ПСНИ,"{'КНОКБРЕДА': 3, 'ПСНИ': 6}","{'КНОКБРЕДА': 0.11, 'ПСНИ': 0.21}",16.03.2019 17:00,https://www.myscore.com.ua/match/6VKPR3nB/#match-summary
30,СИНГАПУР: Premier League,Хёган Юнайтед - Уорриорс,"{'ХЁГАН ЮНАЙТЕД': 3, 'УОРРИОРС': 8}","{'ХЁГАН ЮНАЙТЕД': 0.39, 'УОРРИОРС': 0.6}",16.03.2019 11:30,https://www.myscore.com.ua/match/z7d244UQ/#match-summary
31,СЛОВАКИЯ: Вторая лига,Интер Братислава - Бардеёв,"{'ИНТЕР БРАТИСЛАВА': 5, 'БАРДЕЁВ': 8}","{'ИНТЕР БРАТИСЛАВА': 6.0, 'БАРДЕЁВ': 3.4}",16.03.2019 15:30,https://www.myscore.com.ua/match/QTAVzrOf/#match-summary
32,ФРАНЦИЯ: Вторая лига,Лорьян - Брест,"{'ЛОРЬЯН': 5, 'БРЕСТ': 7}","{'ЛОРЬЯН': 0.58, 'БРЕСТ': 0.5}",16.03.2019 16:00,https://www.myscore.com.ua/match/CbWoqEBJ/#match-summary
33,ЧИЛИ: Высший дивизион,Унион Эспаньола - Уачипато,"{'УНИОН ЭСПАНЬОЛА': 3, 'УАЧИПАТО': 2}","{'УНИОН ЭСПАНЬОЛА': 1.5, 'УАЧИПАТО': 1.7}",16.03.2019 01:30,https://www.myscore.com.ua/match/QRXVlZQm/#match-summary
34,ШОТЛАНДИЯ: Чемпионшип,Фолкирк - Партик,"{'ФОЛКИРК': 6, 'ПАРТИК': 7}","{'ФОЛКИРК': 0.83, 'ПАРТИК': 2.75}",16.03.2019 17:00,https://www.myscore.com.ua/match/xrZA3ZyA/#match-summary
35,ШОТЛАНДИЯ: Первая лига,Дамбартон - Эйрдрионианс,"{'ДАМБАРТОН': 6, 'ЭЙРДРИОНИАНС': 4}","{'ДАМБАРТОН': 2.5, 'ЭЙРДРИОНИАНС': 1.5}",16.03.2019 17:00,https://www.myscore.com.ua/match/Ao4v9PlT/#match-summary
36,ШОТЛАНДИЯ: Первая лига,Стенхаузмур - Странрар,"{'СТЕНХАУЗМУР': 3, 'СТРАНРАР': 5}","{'СТЕНХАУЗМУР': 0.5, 'СТРАНРАР': 2.0}",16.03.2019 17:00,https://www.myscore.com.ua/match/UVpB33Cj/#match-summary
37,ШОТЛАНДИЯ: Первая лига,Форфар - Райт Роверс,"{'ФОРФАР': 6, 'РАЙТ РОВЕРС': 4}","{'ФОРФАР': 1.25, 'РАЙТ РОВЕРС': 2.0}",16.03.2019 17:00,https://www.myscore.com.ua/match/GSt74qcp/#match-summary
38,ШОТЛАНДИЯ: Вторая лига,Клайд - Стерлинг,"{'КЛАЙД': 5, 'СТЕРЛИНГ': 6}","{'КЛАЙД': 0.83, 'СТЕРЛИНГ': 0.67}",16.03.2019 17:00,https://www.myscore.com.ua/match/C4siEl1k/#match-summary
39,NORTH MACEDONIA: Первая лига,Шкендия 79 - Работнички,"{'ШКЕНДИЯ 79': 6, 'РАБОТНИЧКИ': 5}","{'ШКЕНДИЯ 79': 0.75, 'РАБОТНИЧКИ': 2.17}",16.03.2019 15:30,https://www.myscore.com.ua/match/KGPfyQeT/#match-summary
